,DataYear,BuildingType,PrimaryPropertyType,Neighborhood,NumberofBuildings,NumberofFloors,LargestPropertyUseType,ENERGYSTARScore,TotalGHGEmissions,Latitude,Longitude,BuildingAge,Electricity,NaturalGas,SteamUse,GFAPerBuilding,GFAPerFloor,GFABuildingRate,GFAParkingRate,SiteEnergyUse(kBtu)
2890,2016,NONRESIDENTIAL,Other,MAGNOLIA / QUEEN ANNE,1.0,2.0,Other,,37.97,47.63286,-122.36141,60.0,0.9999999082076413,0.0,0.0,36771.0,18385.5,1.0,0.0,5447076.5
2893,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,,2.62,47.53104,-122.32784,39.0,0.9999984197931686,0.0,0.0,24024.0,24024.0,1.0,0.0,375773.5938
2894,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,34.0,29.39,47.53326,-122.32579,63.0,0.49130684194004415,0.5086929638450105,0.0,42420.0,42420.0,1.0,0.0,965425.1875
2895,2016,NONRESIDENTIAL,Distribution Center,GREATER DUWAMISH,1.0,1.0,Distribution Center,,6.88,47.53379,-122.33063,37.0,0.7534386324622114,0.2465618678662542,0.0,36982.0,36982.0,1.0,0.0,374753.8125
2896,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,2.0,Non-Refrigerated Warehouse,,3.06,47.53651,-122.32954,52.0,1.000000213309946,0.0,0.0,23400.0,11700.0,1.0,0.0,439266.9063
2901,2016,NONRESIDENTIAL,Other,MAGNOLIA / QUEEN ANNE,1.0,2.0,Other,,67.15,47.62518,-122.35317,68.0,0.2864103375732685,0.7135895138881359,0.0,30720.0,15360.0,1.0,0.0,1683064.25
2904,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,,17.65,47.56501,-122.3248,42.0,0.7912991924786681,0.2087006899593741,0.0,35046.0,35046.0,1.0,0.0,1063269.125
2905,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Refrigerated Warehouse,,14.19,47.56477,-122.32628,55.0,0.8078581941600782,0.19214103835638516,0.0,25577.0,25577.0,1.0,0.0,895784.6875
2906,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,89.0,2.82,47.56448,-122.32484,42.0,1.0,0.0,0.0,43380.0,43380.0,1.0,0.0,405062.0
2907,2016,NONRESIDENTIAL,Office,LAKE UNION,1.0,3.0,Office,8.0,77.84,47.65576,-122.34208,21.0,0.5308946743911126,0.4691052337051727,0.0,20410.0,6803.333333333333,1.0,0.0,2720238.25
2915,2016,NONRESIDENTIAL,Office,NORTHWEST,1.0,3.0,Office,87.0,4.35,47.70349,-122.33424,33.0,0.9999989985990401,0.0,0.0,24696.0,8232.0,0.7448979591836735,0.25510204081632654,624125.625
2921,2016,SCHOOL,School,NORTHWEST,1.0,1.0,K-12 School,84.0,68.89,47.71487,-122.32959,60.0,0.3972945114668747,0.6027053623231025,0.0,45174.0,45174.0,1.0,0.0,1980825.25
2922,2016,NONRESIDENTIAL,Worship Facility,NORTHWEST,1.0,1.0,Worship Facility,47.0,21.87,47.71479,-122.32824,14.0,0.46390926104989394,0.5360907389501061,0.0,24955.0,24955.0,1.0,0.0,689803.0
2939,2016,NONRESIDENTIAL,Other,CENTRAL,1.0,3.0,Other,,286.33,47.62342,-122.29688,25.0,0.4228812076617325,0.5771187923382675,0.0,34074.0,11358.0,1.0,0.0,8521989.0
2958,2016,NONRESIDENTIAL,Worship Facility,NORTH,1.0,2.0,Worship Facility,,67.33,47.71856,-122.32084,55.0,0.32463278790251715,0.6753674244641759,0.0,76475.0,38237.5,1.0,0.0,1765813.625
2959,2016,NONRESIDENTIAL,School,NORTH,1.0,2.0,K-12 School,86.0,62.94,47.71923,-122.32171,28.0,0.28392561444994296,0.7160743855500571,0.0,32961.0,16480.5,1.0,0.0,1573155.0
2962,2016,NONRESIDENTIAL,Other,NORTHWEST,1.0,1.0,Library,,26.67,47.6875,-122.35496,12.0,0.6173400831386341,0.3826598014327234,0.0,27376.0,27376.0,0.46778199883109295,0.532218001168907,1082920.125
2970,2016,SCHOOL,School,CENTRAL,1.0,1.0,K-12 School,87.0,115.34,47.62291,-122.28879,66.0,0.3927670832288989,0.607232840933695,0.0,109794.0,109794.0,1.0,0.0,3296526.25
2972,2016,NONRESIDENTIAL,Other,CENTRAL,1.0,3.0,Other,,53.02,47.61796,-122.30847,105.0,0.22627797286680956,0.7737218259528654,0.0,25200.0,8400.0,1.0,0.0,1242666.25
2973,2016,NONRESIDENTIAL,Supermarket,NORTH,1.0,1.0,Supermarket/Grocery Store,56.0,338.58,47.70941,-122.31707,20.0,0.5141513773810578,0.48584853582197596,0.0,44755.0,44755.0,1.0,0.0,11521140.0
2975,2016,NONRESIDENTIAL,Mixed Use Property,EAST,1.0,3.0,Office,,9.09,47.6139,-122.32034,104.0,0.9398342530470715,0.0601652105203021,0.0,24000.0,8000.0,1.0,0.0,932083.5
2976,2016,NONRESIDENTIAL,Office,EAST,1.0,3.0,Office,65.0,128.07,47.61393,-122.31589,96.0,0.12372606844439707,0.876273931555603,0.0,23422.0,7807.333333333333,1.0,0.0,2701872.0
2977,2016,NONRESIDENTIAL,Other,EAST,5.0,2.0,Other,,28.79,47.61674,-122.31111,41.0,0.966018887285409,0.03398089027221682,0.0,7775.8,19439.5,0.7086344813395407,0.2913655186604594,3371659.75
2980,2016,NONRESIDENTIAL,Mixed Use Property,EAST,1.0,5.0,Multifamily Housing,93.0,83.65,47.61554,-122.31098,18.0,0.6166112786394621,0.38338872136053787,0.0,53034.0,10606.8,0.7242335105781197,0.2757664894218803,3392129.0
2989,2016,NONRESIDENTIAL,Entrepot,EAST,1.0,2.0,Non-Refrigerated Warehouse,66.0,4.15,47.61469,-122.31596,58.0,1.0000008390155664,0.0,0.0,61880.0,30940.0,1.0,0.0,595936.5
2991,2016,NONRESIDENTIAL,Office,EAST,1.0,2.0,Office,97.0,7.31,47.61556,-122.32048,91.0,0.9969414732393989,0.0030582221063939256,0.0,27938.0,13969.0,1.0,0.0,1027394.313
2996,2016,NONRESIDENTIAL,Other,NORTHEAST,1.0,2.0,Other,,11.32,47.66386,-122.31715,92.0,1.0,0.0,0.0,21600.0,10800.0,1.0,0.0,1623657.0
2997,2016,NONRESIDENTIAL,Other,NORTHEAST,1.0,3.0,Other,,63.22,47.66506,-122.31656,87.0,0.47552577025399995,0.524474414645789,0.0,27908.0,9302.666666666666,1.0,0.0,2028125.625
2999,2016,SCHOOL,School,CENTRAL,1.0,2.0,K-12 School,69.0,55.73,47.62291,-122.28879,16.0,0.4065079804044599,0.5934917884324609,0.0,30562.0,15281.0,1.0,0.0,1622231.375
3001,2016,NONRESIDENTIAL,Retail Store,DOWNTOWN,1.0,3.0,Retail Store,67.0,39.31,47.59951,-122.32033,16.0,0.9222914567304985,0.07770847613915664,0.0,54969.0,18323.0,1.0,0.0,3724098.25
3002,2016,NONRESIDENTIAL,School,CENTRAL,1.0,2.0,K-12 School,,51.14,47.61395,-122.31253,65.0,0.5195015420300954,0.4804986004141424,0.0,36825.0,18412.5,1.0,0.0,1755072.75
3005,2016,NONRESIDENTIAL,Office,EAST,1.0,3.0,Office,73.0,54.02,47.61546,-122.31195,58.0,0.5872268422089717,0.4127728567732934,0.0,25834.0,8611.333333333334,1.0,0.0,2076289.625
3009,2016,NONRESIDENTIAL,Worship Facility,EAST,1.0,1.0,Worship Facility,38.0,150.23,47.63193,-122.32126,87.0,0.21593504948333836,0.784065094123535,0.0,37700.0,37700.0,1.0,0.0,3481727.5
3013,2016,SCHOOL,School,EAST,1.0,2.0,K-12 School,90.0,46.7,47.64063,-122.30428,91.0,0.3468364585672413,0.6531634421175667,0.0,27273.0,13636.5,1.0,0.0,1258619.125
3018,2016,NONRESIDENTIAL,Mixed Use Property,CENTRAL,1.0,6.0,Multifamily Housing,,7.12,47.61608,-122.30967,12.0,0.9999993266485507,0.0,0.0,97229.0,16204.833333333334,1.0,0.0,1021754.688
3022,2016,NONRESIDENTIAL,Office,NORTHWEST,1.0,3.0,Office,77.0,24.97,47.69898,-122.34162,34.0,0.5839340186276785,0.4160663088194007,0.0,25111.0,8370.333333333334,1.0,0.0,954352.6875
3034,2016,NONRESIDENTIAL,Worship Facility,MAGNOLIA / QUEEN ANNE,1.0,2.0,Worship Facility,10.0,68.39,47.64725,-122.39977,63.0,0.24814959428434633,0.7518504057156536,0.0,31805.0,15902.5,1.0,0.0,1641667.0
3035,2016,NONRESIDENTIAL,School,MAGNOLIA / QUEEN ANNE,1.0,1.0,K-12 School,95.0,43.97,47.64725,-122.39977,63.0,0.39909780143346524,0.6009025930910085,0.0,20811.0,20811.0,1.0,0.0,1267348.5
3037,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,2.0,Non-Refrigerated Warehouse,1.0,66.43,47.59393,-122.32211,49.0,0.42656427157025256,0.5734353510398789,0.0,22058.0,11029.0,1.0,0.0,1987334.75
3040,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Refrigerated Warehouse,,119.76,47.56268,-122.32364,46.0,0.8916854816117913,0.10831441844604528,0.0,22890.0,22890.0,1.0,0.0,10005787.0
3041,2016,NONRESIDENTIAL,Other,GREATER DUWAMISH,1.0,5.0,Other,,43.04,47.56166,-122.3237,109.0,0.3116871664220194,0.6883130585410023,0.0,36000.0,7200.0,1.0,0.0,1111293.75
3042,2016,NONRESIDENTIAL,Distribution Center,GREATER DUWAMISH,1.0,1.0,Distribution Center,1.0,67.96,47.5616,-122.32603,45.0,0.8034243253670897,0.1965755566080748,0.0,28320.0,28320.0,1.0,0.0,4236396.5
3049,2016,NONRESIDENTIAL,Worship Facility,NORTHEAST,1.0,1.0,Worship Facility,78.0,22.18,47.67816,-122.28998,61.0,0.593189513733889,0.40681084894502867,0.0,29079.0,29079.0,1.0,0.0,861643.6875
3050,2016,NONRESIDENTIAL,Office,EAST,1.0,3.0,Office,82.0,5.07,47.63441,-122.28061,34.0,0.9999993121640351,0.0,0.0,28848.0,9616.0,0.6666666666666666,0.3333333333333333,726917.5
3053,2016,NONRESIDENTIAL,Office,BALLARD,1.0,2.0,Office,7.0,38.71,47.65564,-122.36191,28.0,0.6941154938108861,0.3058845061891139,0.0,20535.0,10267.5,1.0,0.0,1835804.0
3054,2016,NONRESIDENTIAL,Medical,MAGNOLIA / QUEEN ANNE,1.0,2.0,Laboratory,,255.97,47.65223,-122.36147,31.0,0.5604608187194271,0.4395390748195379,0.0,43025.0,21512.5,1.0,0.0,9393108.0
3056,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,65.0,3.39,47.54769,-122.3251,51.0,1.0,0.0,0.0,30800.0,30800.0,1.0,0.0,485971.0
3064,2016,NONRESIDENTIAL,Mixed Use Property,EAST,1.0,3.0,Multifamily Housing,,49.44,47.59901628,-122.3315077,,0.550595786420001,0.44940407347572503,0.0,22168.0,7389.333333333333,1.0,0.0,1784385.25
3065,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,73.0,7.8,47.59416,-122.3267,94.0,0.9681314428275002,0.031868895305450035,0.0,37400.0,37400.0,1.0,0.0,924192.6875
3072,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,11.0,Office,79.0,26.37,47.59706,-122.32813,16.0,0.9999999339040192,0.0,0.0,68452.0,6222.909090909091,1.0,0.0,3782378.25
3074,2016,NONRESIDENTIAL,School,NORTHEAST,1.0,3.0,K-12 School,97.0,156.45,47.66368,-122.27324,92.0,0.24370022692241822,0.7562997730775818,0.0,97500.0,32500.0,1.0,0.0,3736960.0
3075,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,5.0,Office,75.0,21.05,47.62495,-122.36036,34.0,0.9999998344371683,0.0,0.0,54015.0,10803.0,1.0,0.0,3020001.5
3082,2016,NONRESIDENTIAL,Restaurant,DOWNTOWN,1.0,13.0,Other,,273.91,47.60805,-122.33978,31.0,0.5580434813830005,0.11964689456795595,0.3223095278762587,42000.0,3230.769230769231,1.0,0.0,7798464.0
3085,2016,NONRESIDENTIAL,Office,DOWNTOWN,0.0,24.0,Office,67.0,58.44,47.61706,-122.35141,34.0,0.9999998210480963,0.0,0.0,,4987.541666666667,1.0,0.0,8382140.5
3086,2016,NONRESIDENTIAL,Other,NORTH,1.0,1.0,Library,,29.18,47.71986,-122.29809,51.0,0.6629763428362163,0.33702385011180375,0.0,24697.0,24697.0,1.0,0.0,1295685.75
3087,2016,NONRESIDENTIAL,School,CENTRAL,2.0,1.0,College/University,,89.8,47.59677,-122.30172,3.0,0.601916119577803,0.3980837393380983,0.0,28734.0,57468.0,1.0,0.0,3543985.5
3088,2016,NONRESIDENTIAL,School,EAST,1.0,5.0,College/University,,441.94,47.61808,-122.32175,10.0,0.3649444145512636,0.6350555854487364,0.0,84000.0,16800.0,1.0,0.0,12184124.0
3091,2016,NONRESIDENTIAL,Retail Store,DOWNTOWN,1.0,3.0,Retail Store,89.0,81.18,47.6087,-122.33884,25.0,0.8137012437048403,0.1862986604109234,0.0,103000.0,34333.333333333336,1.0,0.0,5214621.5
3092,2016,NONRESIDENTIAL,Supermarket,SOUTHWEST,1.0,1.0,Supermarket/Grocery Store,61.0,176.75,47.56137,-122.38524,8.0,0.6737860492099377,0.32621382619027683,0.0,37864.0,37864.0,1.0,0.0,8025696.0
3093,2016,NONRESIDENTIAL,Supermarket,EAST,1.0,2.0,Supermarket/Grocery Store,84.0,72.02,47.62256,-122.32092,66.0,0.983078430701381,0.016921354018325088,0.0,66497.0,33248.5,1.0,0.0,9290214.0
3094,2016,NONRESIDENTIAL,Retail Store,MAGNOLIA / QUEEN ANNE,1.0,4.0,Retail Store,,24.82,47.62473,-122.34727,10.0,0.9999999297873955,0.0,0.0,34010.0,8502.5,1.0,0.0,3560614.25
3095,2016,NONRESIDENTIAL,Supermarket,MAGNOLIA / QUEEN ANNE,1.0,4.0,Supermarket/Grocery Store,79.0,193.36,47.62473,-122.34727,10.0,0.6464864715171298,0.3535135284828702,0.0,45980.0,11495.0,1.0,0.0,8305255.0
3098,2016,NONRESIDENTIAL,Retail Store,EAST,0.0,3.0,Retail Store,88.0,83.45,47.61378771,-122.3214255,20.0,0.8107035718661594,0.18929623992394815,0.0,,15247.666666666666,1.0,0.0,5313217.0
3100,2016,NONRESIDENTIAL,Other,CENTRAL,1.0,1.0,Fitness Center/Health Club/Gym,,137.66,47.61674,-122.30207,25.0,0.2999985451421011,0.7000014548578989,0.0,45000.0,45000.0,1.0,0.0,3505497.0
3101,2016,NONRESIDENTIAL,Other,GREATER DUWAMISH,1.0,6.0,Parking,,295.42,47.59544,-122.33159,17.0,0.6847630960180927,0.31523690398190735,0.0,333698.0,55616.333333333336,1.0,0.0,13730204.0
3102,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,4.0,Non-Refrigerated Warehouse,55.0,12.43,47.55066,-122.31787,112.0,0.9713219332241823,0.028678150194912887,0.0,72859.0,18214.75,1.0,0.0,1498457.875
3103,2016,SCHOOL,School,SOUTHEAST,1.0,2.0,K-12 School,84.0,124.77,47.52374,-122.27201,7.0,0.6058107417622414,0.39418925823775863,0.0,138705.0,69352.5,1.0,0.0,4959298.0
3106,2016,NONRESIDENTIAL,Mixed Use Property,GREATER DUWAMISH,1.0,3.0,Other,,37.83,47.5823,-122.32937,12.0,0.6236919257487098,0.3763079134381417,0.0,21947.0,7315.666666666667,1.0,0.0,1554599.25
3108,2016,NONRESIDENTIAL,Medical,NORTHEAST,1.0,,Medical Office,32.0,32.72,47.6824,-122.26223,56.0,0.8277746493001963,0.17222535069980371,0.0,30287.0,,1.0,0.0,2193115.0
3109,2016,NONRESIDENTIAL,Office,NORTHEAST,1.0,,Office,32.0,145.11,47.68254,-122.26299,56.0,0.35432400752506343,0.6456761824825983,0.0,21931.0,,1.0,0.0,3947209.25
3110,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,6.0,Office,84.0,30.03,47.60148,-122.33379,31.0,0.9999998839163422,0.0,0.0,73102.0,12183.666666666666,1.0,0.0,4307238.5
3111,2016,NONRESIDENTIAL,Mixed Use Property,EAST,1.0,2.0,Parking,,28.85,47.62256,-122.32092,100.0,0.9247489726173663,0.0752510273826337,0.0,140823.0,70411.5,0.5781868018718533,0.42181319812814666,2762846.0
3113,2016,NONRESIDENTIAL,Mixed Use Property,GREATER DUWAMISH,5.0,1.0,Office,,270.63,47.57918,-122.32075,50.0,0.45902274366808343,0.5409772563319166,0.0,17491.6,87458.0,1.0,0.0,8475238.0
3118,2016,NONRESIDENTIAL,Supermarket,NORTH,1.0,1.0,Supermarket/Grocery Store,74.0,303.69,47.71864,-122.312,5.0,0.5886688998910447,0.41133101466048033,0.0,51400.0,51400.0,1.0,0.0,11702959.0
3121,2016,NONRESIDENTIAL,Office,LAKE UNION,1.0,1.0,Office,64.0,11.4,47.64779,-122.33352,23.0,0.9999997705958124,0.0,0.0,26263.0,26263.0,1.0,0.0,1634669.375
3132,2016,NONRESIDENTIAL,Other,CENTRAL,0.0,1.0,Other,,158.6,47.60668,-122.30242,48.0,0.4863066411555096,0.513693262147832,0.0,,21400.0,1.0,0.0,5170809.5
3137,2016,NONRESIDENTIAL,Supermarket,MAGNOLIA / QUEEN ANNE,1.0,4.0,Supermarket/Grocery Store,23.0,94.63,47.6239,-122.35756,13.0,0.9213473995422291,0.07865248843474255,0.0,33997.0,8499.25,1.0,0.0,8926736.0
3140,2016,NONRESIDENTIAL,Mixed Use Property,DOWNTOWN,1.0,6.0,Office,97.0,9.46,47.60121,-122.33518,114.0,1.0000000921068228,0.0,0.0,74211.0,12368.5,1.0,0.0,1357119.875
3142,2016,NONRESIDENTIAL,Entrepot,SOUTHEAST,1.0,2.0,Non-Refrigerated Warehouse,99.0,15.5,47.51098,-122.27817,28.0,0.9335577222741641,0.0664424396226186,0.0,45700.0,22850.0,1.0,0.0,1544193.75
3149,2016,NONRESIDENTIAL,Office,GREATER DUWAMISH,1.0,6.0,Office,63.0,92.07,47.58995,-122.33472,4.0,0.9794426415547512,0.020557272420398627,0.0,157345.0,26224.166666666668,1.0,0.0,11624548.0
3151,2016,NONRESIDENTIAL,Hotel,NORTHEAST,1.0,5.0,Residence Hall/Dormitory,90.0,175.46,47.65642,-122.31475,4.0,0.5450868016893035,0.45491327798730513,0.0,136758.0,27351.6,1.0,0.0,6275367.5
3152,2016,NONRESIDENTIAL,Hotel,NORTHEAST,1.0,7.0,Residence Hall/Dormitory,72.0,191.97,47.65599,-122.31385,4.0,0.6765497397981687,0.3234502602018314,0.0,192259.0,27465.571428571428,1.0,0.0,8767617.0
3154,2016,NONRESIDENTIAL,Other,GREATER DUWAMISH,2.0,2.0,Other,,38.17,47.53246,-122.33304,4.0,0.9999998173638406,0.0,0.0,68569.0,68569.0,1.0,0.0,5475367.0
3168,2016,NONRESIDENTIAL,Retail Store,MAGNOLIA / QUEEN ANNE,1.0,3.0,Retail Store,67.0,144.41,47.62503,-122.35642,98.0,0.3457502743439224,0.6542497256560775,0.0,43832.0,14610.666666666666,1.0,0.0,3886545.0
3169,2016,NONRESIDENTIAL,Other,SOUTHWEST,1.0,6.0,Strip Mall,,325.94,47.5596,-122.38459,29.0,0.548869256399207,0.45113065835333455,0.0,146363.0,24393.833333333332,1.0,0.0,11730555.0
3175,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,13.0,Office,88.0,147.84,47.61156,-122.34401,28.0,0.9130205421701607,0.08697938352982715,0.0,354086.0,27237.384615384617,0.578277593578961,0.421722406421039,13458948.0
3177,2016,NONRESIDENTIAL,Worship Facility,NORTHEAST,1.0,2.0,Worship Facility,37.0,57.59,47.6709,-122.27054,8.0,0.5055978500491225,0.4944018267549715,0.0,70292.0,35146.0,1.0,0.0,1933811.625
3189,2016,NONRESIDENTIAL,School,EAST,1.0,2.0,K-12 School,22.0,51.59,47.61386,-122.32647,2.0,0.7671742671680865,0.2328257328319136,0.0,35780.0,17890.0,1.0,0.0,2912264.0
3191,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,3.0,Office,,9.5,47.63449,-122.37661,3.0,1.0000002750897181,0.0,0.0,105061.0,35020.333333333336,0.7314226972901458,0.26857730270985425,1363191.625
3193,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,3.0,Office,67.0,20.1,47.59666,-122.31253,3.0,0.9770067994041879,0.02299320059581213,0.0,62662.0,20887.333333333332,0.7607960167246497,0.23920398327535028,2502131.0
3196,2016,NONRESIDENTIAL,Hotel,BALLARD,1.0,4.0,Hotel,62.0,24.38,47.66629,-122.3826,3.0,0.9999998570291135,0.0,0.0,62381.0,15595.25,0.6321315785255126,0.36786842147448745,3497215.5
3203,2016,NONRESIDENTIAL,Medical,CENTRAL,1.0,6.0,Senior Care Community,25.0,184.81,47.61885,-122.30341,3.0,0.6192351279489333,0.380764739272306,0.0,79805.0,13300.833333333334,1.0,0.0,7531325.0
3205,2016,NONRESIDENTIAL,School,NORTHWEST,1.0,2.0,K-12 School,82.0,22.76,47.73143,-122.32784,2.0,0.8329349683482781,0.14855533059129467,0.0,48925.0,24462.5,1.0,0.0,1662054.125
3207,2016,NONRESIDENTIAL,Other,MAGNOLIA / QUEEN ANNE,0.0,1.0,Other,,54.98,47.62082,-122.35251,54.0,0.6605877456658821,0.3394122543341179,0.0,,29000.0,1.0,0.0,2429214.0
3210,2016,NONRESIDENTIAL,Office,GREATER DUWAMISH,1.0,7.0,Office,,42.2,47.58872,-122.33475,2.0,0.9514573087855859,0.04854247294495485,0.0,333714.0,47673.42857142857,0.5604409764049455,0.43955902359505444,4581493.0
3215,2016,NONRESIDENTIAL,Other,GREATER DUWAMISH,1.0,2.0,Automobile Dealership,,16.13,47.5843,-122.32229,2.0,0.5085373912999535,0.49146191958016977,0.0,56988.0,28494.0,1.0,0.0,544172.375
3227,2016,SCHOOL,School,GREATER DUWAMISH,4.0,2.0,College/University,,107.29,47.54193,-122.32404,9.0,0.7840550324604986,0.2159448886168337,0.0,37464.0,74928.0,1.0,0.0,6335315.5
3228,2016,NONRESIDENTIAL,Other,DELRIDGE,1.0,2.0,Pre-school/Daycare,,38.13,47.51377011,-122.3432804,6.0,0.6166468327082734,0.38335324812019256,0.0,44162.0,22081.0,1.0,0.0,1546484.875
3229,2016,NONRESIDENTIAL,Other,SOUTHEAST,1.0,1.0,Other,,457.51,47.52472,-122.27074,3.0,0.33130467075480136,0.6686952465719971,0.0,53775.0,53775.0,1.0,0.0,12095818.0
3234,2016,NONRESIDENTIAL,Office,EAST,0.0,2.0,Office,,29.4,47.61438,-122.32174,104.0,0.8709360377004453,0.12906363252728564,0.0,,32410.0,1.0,0.0,2274296.75
3235,2016,NONRESIDENTIAL,School,EAST,1.0,2.0,College/University,,74.3,47.61699,-122.32083,23.0,0.6455166753649778,0.35448324614221594,0.0,99765.0,49882.5,1.0,0.0,3185005.25
3242,2016,NONRESIDENTIAL,Medical,DOWNTOWN,1.0,3.0,Senior Care Community,,58.28,47.60898,-122.34213,27.0,0.6896946869528037,0.3103051304010963,0.0,197395.0,65798.33333333333,0.20970642620127156,0.7902935737987284,2737534.5
3243,2016,NONRESIDENTIAL,Supermarket,BALLARD,1.0,8.0,Supermarket/Grocery Store,44.0,82.58,47.67034,-122.3873,6.0,0.9206761149746896,0.0793238206591545,0.0,41198.0,5149.75,1.0,0.0,7768057.5
3245,2016,NONRESIDENTIAL,Other,GREATER DUWAMISH,1.0,1.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",,10.8,47.59523,-122.32334,2.0,0.8614613147076264,0.107069309563186,0.0,20993.0,20993.0,1.0,0.0,923812.8125
3248,2016,NONRESIDENTIAL,Other,SOUTHEAST,1.0,,Pre-school/Daycare,,51.39,47.5626,-122.29396,7.0,0.6352917283850127,0.3647081558297684,0.0,40265.0,,1.0,0.0,2159170.25
3249,2016,NONRESIDENTIAL,School,NORTHEAST,1.0,4.0,College/University,,25.93,47.65395,-122.30584,47.0,0.7437367481503152,0.0,0.0,58779.0,14694.75,1.0,0.0,5000717.0
3250,2016,NONRESIDENTIAL,Hotel,NORTHEAST,1.0,,Residence Hall/Dormitory,91.0,103.65,47.65718,-122.31632,5.0,0.6951085869939179,0.3048914130060822,0.0,176225.0,,1.0,0.0,4926695.0
3253,2016,NONRESIDENTIAL,Hotel,NORTHEAST,1.0,,Residence Hall/Dormitory,16.0,48.53,47.65447,-122.31733,46.0,0.9999999281702543,0.0,0.0,89392.0,,1.0,0.0,6960904.5
3254,2016,NONRESIDENTIAL,Hotel,NORTHEAST,1.0,,Residence Hall/Dormitory,69.0,62.41,47.65176,-122.30756,5.0,0.8037261091498321,0.19627376245219583,0.0,97040.0,,1.0,0.0,3894142.5
3264,2016,NONRESIDENTIAL,Entrepot,SOUTHEAST,1.0,4.0,Self-Storage Facility,,9.91,47.57054,-122.29139,2.0,0.9227474114849589,0.07725292066337995,0.0,101580.0,25395.0,0.8621382161842882,0.13786178381571176,940844.6875
3268,2016,NONRESIDENTIAL,Other,NORTHEAST,1.0,3.0,Parking,,9.76,47.66414,-122.31664,2.0,1.000000267937213,0.0,0.0,33648.0,11216.0,1.0,0.0,1399581.625
3286,2016,NONRESIDENTIAL,Office,EAST,1.0,5.0,Office,,65.01,47.61371,-122.31774,1.0,0.5506281713518069,0.4493716155823569,0.0,37873.0,7574.6,1.0,0.0,2346692.5
3293,2016,NONRESIDENTIAL,Hotel,DOWNTOWN,1.0,14.0,Hotel,89.0,50.32,47.61665,-122.33261,1.0,0.9536902909418836,0.04630961856156639,0.0,144614.0,10329.57142857143,1.0,0.0,5525072.5
3294,2016,NONRESIDENTIAL,Office,LAKE UNION,1.0,12.0,Office,99.0,147.14,47.62146,-122.33976,2.0,0.9003856818701219,0.09961416089802658,0.0,480702.0,40058.5,0.6603717063794201,0.3396282936205799,12720069.0
3295,2016,NONRESIDENTIAL,Mixed Use Property,MAGNOLIA / QUEEN ANNE,1.0,2.0,Office,,4.38,47.66144,-122.38723,2.0,0.9999998009091682,0.0,0.0,25532.0,12766.0,1.0,0.0,627854.125
3296,2016,NONRESIDENTIAL,Other,GREATER DUWAMISH,1.0,2.0,Parking,,91.98,47.58542,-122.32185,1.0,0.7517259733205446,0.24827392651706212,0.0,108036.0,54018.0,1.0,0.0,4991893.5
3298,2016,NONRESIDENTIAL,Office,LAKE UNION,1.0,12.0,Office,98.0,202.12,47.62263,-122.33976,1.0,0.8381542547210664,0.16184567384341247,0.0,483397.0,40283.083333333336,0.6561666704592706,0.3438333295407295,13998638.0
3303,2016,NONRESIDENTIAL,Office,LAKE UNION,1.0,13.0,Office,98.0,245.16,47.62251,-122.3339,2.0,0.7497342331964907,0.250265615735268,0.0,536697.0,41284.38461538462,0.6317121206192693,0.36828787938073065,13239050.0
3311,2016,NONRESIDENTIAL,Hotel,LAKE UNION,1.0,4.0,Hotel,72.0,131.02,47.65476,-122.34732,2.0,0.6811234510396077,0.31887646621180876,0.0,126823.0,31705.75,0.6724647737397791,0.3275352262602209,6042399.5
3312,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,37.0,157.7,47.54425,-122.31776,61.0,0.20322583642078834,0.7967740249158626,0.0,52085.0,52085.0,0.9189401939137948,0.08105980608620524,3605855.5
